Frame number,Mean intensity,,Coordinate(pixel),476,226
0,193.3
1,200.99
2,198.38
3,193.11
4,200.94
5,200.17
6,196.12
7,196.38
8,206.01
9,199.19
10,194.42
11,191.09
12,194.16
13,192.4
14,191.17
15,190.92
16,198.11
17,192.53
18,191.69
19,190.29
20,203.19
21,191.1
22,194.35
23,194.39
24,204.63
25,201.34
26,200.76
28,216.45
29,218.72
30,219.69
31,225.3
32,220.93
33,215.28
34,207.98
35,211.01
36,206.62
37,198.84
38,208.05
39,200.55
40,194.76
41,197.13
42,198.19
43,193.7
44,194.4
45,196.8
46,195.57
47,190.55
48,195.53
49,199.13
50,196.31
51,191.79
52,188.25
53,197.55
54,193.58
55,192.51
56,194.76
57,196.27
58,197.42
59,195.97
60,198.04
61,198.04
62,191.06
63,194.32
64,206.22
65,212.02
66,203.66
67,223.31
68,222.69
69,221.47
70,218.68
71,221.54
72,214.4
73,201.13
74,201.22
75,206.95
76,198.84
77,196.68
78,196.66
79,198.15
80,192.08
81,192.77
82,201.07
83,198.36
84,192.13
85,192.47
86,198.37
87,195.71
88,194.62
89,193.2
90,198.2
91,194.44
92,193.29
93,196.64
94,195.28
95,194.44
96,193.29
97,199.98
98,205.72
99,198.59
100,200.04
101,216.63
103,207.22
104,220.31
105,225.76
106,221.54
107,213.11
108,216.86
109,207.19
110,205.25
111,203.98
112,205.34
113,203.77
114,195.75
115,203.14
116,200.02
117,194.38
118,195.23
119,196.91
120,195.27
121,195.25
122,194.31
123,200.38
124,197.91
125,195.55
126,195.55
127,192.46
128,196.25
129,192.97
130,198.17
131,198.12
132,195.39
133,195.58
134,210.61
135,205.96
139,222.73
140,214.11
141,218.75
142,212.56
143,208.43
144,207.95
145,212.34
146,211.39
147,202.56
148,202.82
149,207.01
