Frame number,Mean intensity,,Coordinate(pixel),293,257
0,151.75
1,141.95
2,139.24
3,141.48
4,132.28
5,132.99
6,133.45
7,131.32
8,129.54
9,126.12
10,126.75
11,126.38
12,124.84
13,124.94
14,122.79
15,125.25
16,122.38
17,124.3
18,125.46
19,126.34
20,122.69
21,126.34
22,129.55
23,145.96
24,169.19
25,171.07
26,174.31
28,172.37
29,174.09
30,157.52
31,154.02
32,153.41
33,150.8
34,161.3
35,163.21
36,149.06
37,141.01
38,132.46
39,132.96
40,130.68
41,127.38
42,122.38
43,122.28
44,123.84
45,118.71
46,123.93
47,121.74
48,121.91
49,119.78
50,123.56
51,119.27
52,125.35
53,120.87
54,122.27
55,124.15
56,121.72
57,121.89
58,123.82
59,121.69
60,120.61
61,127.93
62,131.35
63,134.55
64,146.94
65,167.77
66,175.74
67,181.73
68,172.21
69,176.08
70,167.1
71,157.67
72,158.37
73,151.27
74,147.06
75,139.56
76,137.32
77,129.99
78,129.27
79,125.85
80,125.56
81,126.36
82,120.51
83,121.01
84,121.94
85,117.94
86,120.12
87,120.69
88,120.8
89,123.14
90,118.06
91,121.84
92,121.12
93,120.49
94,120.28
95,119.08
96,121.79
97,120.55
98,127.95
99,138.27
100,161.86
101,156.18
103,166.15
104,172.68
105,183.1
106,171.79
107,151.11
108,140.51
109,133.14
110,128.9
111,122.26
112,125.59
113,122.99
114,125.08
115,120.62
116,121.68
117,120.95
118,117.37
119,116.98
120,115.65
121,121.0
122,118.02
123,114.77
124,117.92
125,118.0
126,118.59
127,117.34
128,116.91
129,117.42
130,118.25
131,117.44
132,120.21
133,123.58
134,128.52
135,139.33
139,179.92
140,156.34
141,144.37
142,142.2
143,139.9
144,135.69
145,129.08
146,134.2
147,132.75
148,127.77
149,120.93
