Frame number,Mean intensity,,Coordinate(pixel),476,688
0,171.65
1,159.91
2,157.43
3,152.04
4,146.59
5,147.2
6,146.34
7,146.22
8,140.72
9,145.47
10,141.66
11,145.08
12,137.88
13,141.76
14,140.03
15,143.62
16,136.81
17,141.07
18,136.38
19,138.8
20,140.11
21,156.72
22,177.77
23,182.15
24,189.69
25,175.25
26,187.82
28,195.85
29,194.93
30,197.77
31,180.65
32,173.29
33,166.8
34,163.2
35,156.59
36,154.69
37,154.44
38,147.1
39,150.78
40,146.32
41,148.39
42,148.04
43,141.37
44,143.61
45,140.23
46,143.8
47,142.92
48,137.63
49,134.58
50,142.25
51,139.52
52,138.77
53,138.16
54,138.0
55,138.79
56,137.23
57,139.5
58,142.87
59,143.17
60,140.32
61,142.77
62,147.35
63,174.75
64,186.89
65,187.28
66,171.63
67,182.2
68,189.94
69,179.6
70,183.06
71,164.75
72,169.11
73,164.89
74,157.02
75,149.89
76,149.73
77,143.84
78,145.12
79,143.91
80,144.92
81,143.44
82,136.09
83,144.33
84,138.16
85,138.78
86,135.1
87,139.14
88,139.75
89,139.3
90,135.15
91,141.89
92,140.28
93,135.51
94,139.62
95,139.76
96,137.15
97,133.22
98,142.98
99,151.74
100,165.21
101,163.94
103,180.28
104,170.51
105,173.64
106,167.12
107,166.3
108,163.11
109,161.63
110,157.34
111,152.47
112,143.43
113,145.1
114,142.65
115,139.3
116,143.31
117,140.72
118,140.22
119,133.68
120,140.7
121,143.21
122,140.5
123,131.27
124,139.29
125,138.37
126,137.01
127,134.59
128,139.04
129,138.9
130,133.86
131,133.43
132,138.13
133,135.94
134,140.92
135,161.67
139,169.11
140,171.04
141,152.63
142,160.43
143,163.2
144,167.05
145,154.91
146,158.08
147,168.77
148,161.13
149,142.99
