Frame number,Mean intensity,,Coordinate(pixel),465,262
0,144.35
1,148.93
2,142.94
3,144.52
4,150.5
5,147.25
6,144.06
7,140.83
8,155.56
9,146.59
10,139.14
11,136.23
12,152.2
13,139.11
14,132.97
15,136.68
16,153.0
17,144.45
18,138.08
19,140.91
20,148.59
21,137.08
22,134.32
23,146.62
24,167.61
25,154.59
26,164.9
28,177.92
29,173.87
30,179.2
31,187.81
32,186.41
33,180.25
34,166.78
35,170.29
36,157.22
37,146.94
38,159.35
39,151.12
40,143.31
41,140.26
42,146.45
43,141.66
44,143.37
45,153.11
46,146.64
47,145.13
48,141.39
49,160.42
50,148.58
51,139.59
52,139.66
53,152.52
54,144.17
55,140.85
56,143.94
57,152.09
58,145.13
59,145.84
60,153.33
61,147.96
62,139.07
63,138.79
64,156.91
65,167.31
66,160.24
67,192.02
68,191.13
69,191.15
70,188.15
71,187.37
72,172.45
73,158.88
74,151.1
75,159.43
76,152.57
77,142.54
78,146.13
79,147.61
80,147.09
81,145.16
82,155.05
83,157.11
84,149.05
85,145.83
86,161.69
87,153.02
88,148.09
89,151.36
90,163.68
91,156.56
92,146.8
93,159.96
94,158.5
95,151.97
96,146.39
97,152.19
98,155.1
99,150.61
100,169.24
101,194.09
103,167.35
104,197.97
105,201.47
106,205.83
107,186.55
108,192.25
109,185.44
110,175.06
111,171.7
112,177.91
113,170.09
114,158.42
115,168.69
116,169.99
117,156.28
118,156.28
119,173.63
120,170.32
121,159.05
122,160.25
123,182.65
124,174.54
125,159.85
126,163.57
127,173.72
128,168.91
129,163.62
130,172.77
131,177.63
132,161.27
133,161.03
134,171.72
135,160.51
139,206.47
140,187.79
141,191.69
142,194.31
143,178.98
144,175.42
145,182.82
146,171.79
147,159.83
148,162.48
149,181.75
