Frame number,Mean intensity,,Coordinate(pixel),535,571
0,183.06
1,173.01
2,160.03
3,154.49
4,147.65
5,152.0
6,148.34
7,149.03
8,147.57
9,140.9
10,139.97
11,140.74
12,141.61
13,139.13
14,139.96
15,140.85
16,140.18
17,140.95
18,140.51
19,140.57
20,143.72
21,151.05
22,160.97
23,175.15
24,186.5
25,176.12
26,181.92
28,209.45
29,196.96
30,201.76
31,195.59
32,191.06
33,187.35
34,178.98
35,173.71
36,164.57
37,155.21
38,155.42
39,152.67
40,147.04
41,146.11
42,148.7
43,142.24
44,138.9
45,143.43
46,143.55
47,141.76
48,143.52
49,140.29
50,140.6
51,140.15
52,138.7
53,142.0
54,141.53
55,142.98
56,140.65
57,140.12
58,139.79
59,136.51
60,142.93
61,140.84
62,145.3
63,157.21
64,180.27
65,185.94
66,175.94
67,191.2
68,196.77
69,190.04
70,186.01
71,180.57
72,174.44
73,169.22
74,165.42
75,157.93
76,155.05
77,148.65
78,144.93
79,146.57
80,144.22
81,142.17
82,141.38
83,145.24
84,141.08
85,137.91
86,138.55
87,140.9
88,139.07
89,139.41
90,141.29
91,138.87
92,136.45
93,136.0
94,139.3
95,138.41
96,138.68
97,134.58
98,138.95
99,150.37
100,171.08
101,177.62
103,181.55
104,190.42
105,196.46
106,202.18
107,186.03
108,178.82
109,181.89
110,166.82
111,163.66
112,154.28
113,151.74
114,151.22
115,146.9
116,144.47
117,139.37
118,143.46
119,140.31
120,143.78
121,141.09
122,138.85
123,137.98
124,141.72
125,139.44
126,140.2
127,140.09
128,138.27
129,137.23
130,138.04
131,137.7
132,136.25
133,138.47
134,143.36
135,155.97
139,189.73
140,173.35
141,165.97
142,170.22
143,166.03
144,180.52
145,173.22
146,164.67
147,160.83
148,152.66
149,148.52
