Frame number,Mean intensity,,Coordinate(pixel),413,533
0,160.22999966144562
1,160.22999966144562
2,171.97999930381775
3,150.74000000953674
4,156.3500002026558
5,169.67000019550323
6,168.91999971866608
7,167.87000000476837
8,161.10999977588654
9,154.7499988079071
10,152.19999980926514
11,163.93999981880188
12,159.79000008106232
13,157.33999967575073
14,169.11999988555908
15,165.08000004291534
16,166.9700002670288
17,164.32000029087067
18,168.3199999332428
19,170.97000074386597
20,166.44000005722046
21,158.90000021457672
22,167.349999666214
23,186.8699996471405
24,193.45999956130981
25,180.69999969005585
26,174.21000003814697
28,178.41999995708466
29,185.0699998140335
30,176.35999941825867
31,156.57999980449677
32,167.87000012397766
33,148.17999947071075
34,164.83999931812286
35,171.62999975681305
36,166.37999975681305
37,168.20000004768372
38,165.48999989032745
39,168.0699999332428
40,167.91999983787537
41,170.98999989032745
42,164.79000008106232
43,158.349999666214
44,164.6800000667572
45,167.75000023841858
46,167.40999937057495
47,171.61999940872192
48,163.23000025749207
49,168.6199996471405
50,160.72999942302704
51,157.799999833107
52,150.45999908447266
53,160.5800005197525
54,154.50999999046326
55,159.78000044822693
56,163.11000001430511
57,161.04999911785126
58,158.44999980926514
59,145.42999935150146
60,153.5100005865097
61,160.1200009584427
62,165.10000026226044
63,182.32999992370605
64,188.70999991893768
65,184.19000017642975
66,181.98999965190887
67,184.90999948978424
68,168.4899994134903
69,190.0699998140335
70,179.96000027656555
71,189.67000031471252
72,194.0999994277954
73,190.62999892234802
74,183.73999905586243
75,179.42000019550323
76,177.7700002193451
77,173.17000007629395
78,169.49999952316284
79,167.88999998569489
80,155.549999833107
81,161.05000030994415
82,157.88999962806702
83,153.950000166893
84,150.5400002002716
85,166.0200001001358
86,160.03999996185303
87,158.10000014305115
88,161.0900001525879
89,160.87999975681305
90,167.13999962806702
91,157.310000538826
92,154.2300000190735
93,153.0699999332428
94,151.61999940872192
95,159.25999987125397
96,156.5400003194809
97,166.6300002336502
98,175.52999985218048
99,180.93999993801117
100,187.1799988746643
101,207.3199998140335
103,207.76000022888184
104,178.9999998807907
105,186.49999916553497
106,189.3299995660782
107,189.83000016212463
108,183.01999974250793
109,175.1199996471405
110,185.47999894618988
111,182.42000007629395
112,177.2699999809265
113,160.44000041484833
114,157.94999992847443
115,153.99999928474426
116,155.05999970436096
117,161.1599998474121
118,157.22999954223633
119,154.01000022888184
120,154.0900000333786
121,155.38000011444092
122,155.37999939918518
123,149.36000001430511
124,147.0799999833107
125,146.43000054359436
126,151.3700008392334
127,148.07999992370605
128,148.4899999499321
129,147.91999971866608
130,153.35999977588654
131,152.8199998140335
132,157.9099999666214
133,158.02000045776367
134,168.46000003814697
135,172.08999943733215
139,187.58000004291534
140,189.51999950408936
141,197.36999797821045
142,182.34999990463257
143,175.1199997663498
144,164.31000006198883
145,173.9999998807907
146,169.53999972343445
147,173.14000010490417
148,164.1599998474121
149,174.98000013828278
