Frame number,Mean intensity,,Coordinate(pixel),330,175
0,199.27
1,175.94
2,186.21
3,191.15
4,174.83
5,176.29
6,178.43
7,174.78
8,164.02
9,167.3
10,172.03
11,169.84
12,161.58
13,168.12
14,166.42
15,163.39
16,155.11
17,161.53
18,162.74
19,160.27
20,156.61
21,164.05
22,167.18
23,174.75
24,186.74
25,194.63
26,201.95
28,219.84
29,226.07
30,228.25
31,196.72
32,221.84
33,216.59
34,200.31
35,196.04
36,187.35
37,184.11
38,165.45
39,169.75
40,170.68
41,170.76
42,163.99
43,163.03
44,162.37
45,153.61
46,159.63
47,160.12
48,159.77
49,146.83
50,154.85
51,161.01
52,162.82
53,149.48
54,155.71
55,159.25
56,158.7
57,151.84
58,155.8
59,157.01
60,150.07
61,155.56
62,163.55
63,169.27
64,163.96
65,204.49
66,205.78
67,226.55
68,203.0
69,222.38
70,215.31
71,187.82
72,186.61
73,190.99
74,184.22
75,166.97
76,165.18
77,170.36
78,168.39
79,155.46
80,159.44
81,162.63
82,149.54
83,147.63
84,156.46
85,156.19
86,141.35
87,147.45
88,151.37
89,150.72
90,135.66
91,144.64
92,153.03
93,140.42
94,138.77
95,150.51
96,154.88
97,142.49
98,147.05
99,156.64
100,170.75
101,156.44
103,190.91
104,188.61
105,186.02
106,197.37
107,175.37
108,154.4
109,151.69
110,156.87
111,152.96
112,143.91
113,145.63
114,146.36
115,140.88
116,136.04
117,141.51
118,141.42
119,129.31
120,134.39
121,140.59
122,141.78
123,131.62
124,133.31
125,140.1
126,139.79
127,133.43
128,133.22
129,139.22
130,132.24
131,132.93
132,140.45
133,141.08
134,135.63
135,141.26
139,189.5
140,181.29
141,157.56
142,153.43
143,153.78
144,159.0
145,145.18
146,148.7
147,152.88
148,148.67
149,132.88
