Frame number,Mean intensity,,Coordinate(pixel),501,314
0,159.67
1,160.4
2,155.17
3,157.81
4,158.52
5,162.12
6,161.76
7,156.32
8,158.32
9,160.21
10,155.62
11,155.9
12,152.96
13,154.65
14,151.83
15,151.0
16,152.62
17,155.76
18,153.71
19,152.76
20,157.75
21,151.54
22,151.29
23,156.34
24,166.57
25,166.23
26,176.07
28,180.43
29,192.03
30,188.64
31,185.4
32,187.38
33,182.36
34,178.23
35,177.72
36,169.18
37,159.73
38,160.09
39,158.5
40,156.59
41,153.15
42,157.78
43,157.31
44,151.94
45,153.0
46,156.16
47,154.81
48,152.89
49,157.27
50,153.76
51,155.81
52,152.9
53,154.57
54,154.57
55,149.14
56,152.4
57,155.7
58,150.84
59,152.34
60,153.54
61,154.23
62,152.04
63,152.35
64,161.72
65,170.38
66,167.87
67,183.38
68,190.19
69,191.66
70,193.71
71,187.45
72,176.9
73,170.95
74,165.85
75,161.88
76,154.38
77,155.59
78,154.47
79,154.75
80,156.31
81,154.32
82,156.11
83,152.71
84,156.56
85,152.25
86,153.48
87,154.6
88,151.96
89,154.28
90,154.15
91,155.02
92,149.18
93,156.03
94,156.13
95,154.02
96,155.51
97,154.96
98,155.3
99,155.96
100,165.18
101,171.55
103,171.43
104,175.64
105,183.76
106,189.8
107,187.55
108,181.47
109,177.87
110,173.5
111,170.05
112,168.69
113,164.9
114,159.26
115,158.79
116,165.71
117,163.17
118,157.16
119,157.64
120,159.05
121,156.88
122,157.4
123,161.43
124,159.12
125,154.7
126,155.72
127,159.05
128,156.6
129,154.64
130,158.94
131,160.59
132,156.07
133,153.86
134,155.25
135,155.65
139,183.38
140,184.49
141,180.41
142,176.18
143,170.89
144,169.6
145,167.31
146,168.78
147,160.81
148,160.02
149,166.52
