Frame number,Mean intensity,,Coordinate(pixel),344,437
0,156.36
1,152.03
2,146.46
3,148.16
4,142.9
5,139.03
6,139.93
7,139.95
8,139.34
9,141.61
10,136.51
11,134.28
12,136.56
13,136.15
14,134.26
15,132.84
16,135.4
17,136.04
18,134.29
19,135.98
20,138.23
21,142.12
22,162.27
23,172.13
24,183.21
25,177.26
26,178.3
28,187.92
29,179.48
30,170.74
31,163.67
32,163.51
33,163.49
34,168.56
35,178.4
36,195.34
37,171.32
38,162.76
39,152.94
40,147.96
41,145.27
42,141.41
43,140.14
44,137.29
45,138.83
46,138.92
47,133.89
48,134.73
49,136.86
50,136.81
51,134.16
52,135.82
53,134.05
54,135.98
55,134.4
56,137.16
57,135.42
58,134.19
59,135.24
60,135.9
61,143.78
62,153.35
63,172.83
64,183.88
65,195.85
66,171.59
67,186.0
68,174.45
69,174.27
70,184.04
71,187.86
72,184.39
73,180.52
74,170.34
75,162.08
76,152.68
77,148.4
78,144.63
79,140.7
80,141.31
81,137.33
82,138.67
83,137.86
84,134.5
85,133.45
86,136.5
87,135.92
88,135.43
89,136.16
90,136.41
91,137.74
92,135.46
93,134.94
94,135.25
95,136.41
96,137.5
97,143.28
98,146.26
99,172.99
100,181.56
101,171.99
103,188.32
104,179.43
105,203.6
106,177.24
107,164.36
108,156.85
109,170.95
110,153.8
111,147.94
112,146.22
113,143.28
114,141.5
115,135.32
116,140.12
117,135.82
118,137.84
119,133.66
120,132.73
121,136.74
122,136.58
123,135.27
124,135.07
125,134.29
126,134.52
127,134.79
128,136.53
129,135.99
130,134.98
131,140.87
132,141.0
133,140.97
134,153.42
135,175.28
139,171.86
140,162.57
141,180.79
142,169.87
143,165.29
144,160.87
145,156.93
146,159.44
147,156.56
148,151.02
149,150.33
